ID,Symbol,Direction,SetupType,Leverage,Entry,SL,TP1,Exit,ExitReason,PnL$,PnL%,RR,SweepDist%,KillZone
192,ARB-USDT,SHORT,STANDARD,15,0.527772,0.528828,0.484500,0.527772,NO_DATA,-0.02,-0.10,0.00,0.0000,London
193,OP-USDT,SHORT,STANDARD,15,0.826073,0.827727,0.756500,0.826073,NO_DATA,-0.02,-0.10,0.00,0.0000,London
194,BTC-USDT,SHORT,STANDARD,15,117732.150000,117967.850000,114688.100000,117732.150000,NO_DATA,-0.02,-0.10,0.00,0.0000,NY
195,SOL-USDT,SHORT,STANDARD,15,247.478274,247.973726,232.129000,247.478274,NO_DATA,-0.02,-0.10,0.00,0.0000,NY
196,AVAX-USDT,SHORT,STANDARD,15,33.238728,33.305272,29.370000,33.238728,NO_DATA,-0.02,-0.10,0.00,0.0000,NY
197,LINK-USDT,SHORT,STANDARD,15,24.387588,24.436412,22.777000,24.387588,NO_DATA,-0.02,-0.10,0.00,0.0000,NY
198,DOT-USDT,SHORT,STANDARD,15,4.564431,4.573569,4.131000,4.564431,NO_DATA,-0.02,-0.10,0.00,0.0000,NY
199,NEAR-USDT,SHORT,STANDARD,15,2.944952,2.950848,2.649000,2.944952,NO_DATA,-0.02,-0.10,0.00,0.0000,NY
200,SUI-USDT,SHORT,STANDARD,15,3.900795,3.908605,3.522400,3.900795,NO_DATA,-0.02,-0.10,0.00,0.0000,NY
201,PAXG-USDT,SHORT,STANDARD,15,3669.636690,3676.983310,3635.060000,3669.636690,NO_DATA,-0.02,-0.10,0.00,0.0000,London
202,NEAR-USDT,SHORT,STANDARD,15,3.333663,3.340337,2.897700,3.333663,NO_DATA,-0.02,-0.10,0.00,0.0000,NY
203,PAXG-USDT,SHORT,STANDARD,15,3669.636690,3676.983310,3635.060000,3669.636690,NO_DATA,-0.02,-0.10,0.00,0.0000,NY
204,XRP-USDT,LONG,STANDARD,15,2.980978,2.975022,3.047100,2.980978,NO_DATA,-0.02,-0.10,0.00,0.0000,London
205,LINK-USDT,LONG,STANDARD,15,23.280257,23.233743,24.845000,23.280257,NO_DATA,-0.02,-0.10,0.00,0.0000,London
206,BTC-USDT,LONG,STANDARD,15,115150.035000,114919.965000,116500.300000,115150.035000,NO_DATA,-0.02,-0.10,0.00,0.0000,NY
207,ETH-USDT,LONG,STANDARD,15,4437.302870,4428.437130,4541.120000,4437.302870,NO_DATA,-0.02,-0.10,0.00,0.0000,NY
208,XRP-USDT,LONG,STANDARD,15,2.976473,2.970527,3.045900,2.976473,NO_DATA,-0.02,-0.10,0.00,0.0000,NY
209,DOGE-USDT,LONG,STANDARD,15,0.263133,0.262607,0.272580,0.263133,NO_DATA,-0.02,-0.10,0.00,0.0000,NY
210,ADA-USDT,LONG,STANDARD,15,0.886085,0.884315,0.908800,0.886085,NO_DATA,-0.02,-0.10,0.00,0.0000,NY
211,LINK-USDT,LONG,STANDARD,15,23.156133,23.109867,23.972000,23.156133,NO_DATA,-0.02,-0.10,0.00,0.0000,NY
212,ARB-USDT,LONG,STANDARD,15,0.484584,0.483616,0.506400,0.484584,NO_DATA,-0.02,-0.10,0.00,0.0000,NY
213,SUI-USDT,LONG,STANDARD,15,3.613910,3.606690,3.753600,3.613910,NO_DATA,-0.02,-0.10,0.00,0.0000,NY
214,BTC-USDT,LONG,STANDARD,15,115508.393000,115277.607000,116064.300000,115508.393000,NO_DATA,-0.02,-0.10,0.00,0.0000,London
215,ETH-USDT,LONG,STANDARD,15,4458.834380,4449.925620,4506.880000,4458.834380,NO_DATA,-0.02,-0.10,0.00,0.0000,London
216,SOL-USDT,SHORT,STANDARD,15,241.446312,241.929688,236.731000,241.446312,NO_DATA,-0.02,-0.10,0.00,0.0000,London
217,XRP-USDT,SHORT,STANDARD,15,3.009388,3.015412,2.964000,3.009388,NO_DATA,-0.02,-0.10,0.00,0.0000,London
218,DOGE-USDT,SHORT,STANDARD,15,0.269280,0.269820,0.263180,0.269280,NO_DATA,-0.02,-0.10,0.00,0.0000,London
219,LINK-USDT,SHORT,STANDARD,15,23.545431,23.592569,23.079000,23.545431,NO_DATA,-0.02,-0.10,0.00,0.0000,London
220,ARB-USDT,SHORT,STANDARD,15,0.499300,0.500300,0.486400,0.499300,NO_DATA,-0.02,-0.10,0.00,0.0000,London
221,BTC-USDT,LONG,TRAP_LIQ_SWEEP,100,115390.275000,115159.725000,116064.300000,115390.275000,NO_DATA,-0.14,-0.69,0.00,0.1023,NY
222,ETH-USDT,LONG,STANDARD,15,4446.442000,4437.558000,4506.880000,4446.442000,NO_DATA,-0.02,-0.10,0.00,0.0000,NY
223,SOL-USDT,LONG,STANDARD,15,237.133897,236.660103,241.688000,237.133897,NO_DATA,-0.02,-0.10,0.00,0.0000,NY
224,XRP-USDT,LONG,STANDARD,15,2.962860,2.956940,3.012400,2.962860,NO_DATA,-0.02,-0.10,0.00,0.0000,NY
225,DOGE-USDT,LONG,STANDARD,15,0.263723,0.263197,0.269550,0.263723,NO_DATA,-0.02,-0.10,0.00,0.0000,NY
226,ADA-USDT,LONG,STANDARD,15,0.877617,0.875863,0.904470,0.877617,NO_DATA,-0.02,-0.10,0.00,0.0000,NY
227,LINK-USDT,LONG,STANDARD,15,23.059036,23.012964,23.569000,23.059036,NO_DATA,-0.02,-0.10,0.00,0.0000,NY
228,DOT-USDT,LONG,STANDARD,15,4.285281,4.276719,4.460000,4.285281,NO_DATA,-0.02,-0.11,0.00,0.0000,NY
229,APT-USDT,LONG,STANDARD,15,4.570566,4.561434,4.716800,4.570566,NO_DATA,-0.02,-0.11,0.00,0.0000,NY
230,ARB-USDT,LONG,STANDARD,15,0.482282,0.481318,0.499800,0.482282,NO_DATA,-0.02,-0.11,0.00,0.0000,NY
231,OP-USDT,LONG,STANDARD,15,0.787186,0.785614,0.825900,0.787186,NO_DATA,-0.02,-0.11,0.00,0.0000,NY
232,PAXG-USDT,LONG,STANDARD,15,3685.501820,3678.138180,3721.920000,3685.501820,NO_DATA,-0.02,-0.11,0.00,0.0000,London
233,BTC-USDT,LONG,STANDARD,15,111711.600000,111488.400000,115711.000000,111711.600000,NO_DATA,-0.02,-0.11,0.00,0.0000,NY
234,PAXG-USDT,SHORT,STANDARD,15,3733.342920,3740.817080,3682.520000,3733.342920,NO_DATA,-0.02,-0.11,0.00,0.0000,NY
235,BTC-USDT,LONG,STANDARD,15,111535.924500,111313.075500,113384.800000,111535.924500,NO_DATA,-0.02,-0.11,0.00,0.0000,London
236,ETH-USDT,SHORT,STANDARD,15,4222.802970,4231.257030,4112.480000,4222.802970,NO_DATA,-0.02,-0.11,0.00,0.0000,NY
237,XRP-USDT,SHORT,STANDARD,15,2.879917,2.885683,2.798000,2.879917,NO_DATA,-0.02,-0.11,0.00,0.0000,NY
238,DOGE-USDT,SHORT,STANDARD,15,0.243137,0.243623,0.233960,0.243137,NO_DATA,-0.02,-0.11,0.00,0.0000,NY
239,LINK-USDT,SHORT,STANDARD,15,21.842136,21.885864,21.114000,21.842136,NO_DATA,-0.02,-0.11,0.00,0.0000,NY
240,DOT-USDT,SHORT,STANDARD,15,4.052943,4.061057,3.921000,4.052943,NO_DATA,-0.02,-0.11,0.00,0.0000,NY
241,NEAR-USDT,SHORT,STANDARD,15,3.128169,3.134431,2.846100,3.128169,NO_DATA,-0.02,-0.11,0.00,0.0000,NY
242,APT-USDT,SHORT,STANDARD,15,4.362833,4.371567,4.188800,4.362833,NO_DATA,-0.02,-0.11,0.00,0.0000,NY
243,SUI-USDT,SHORT,STANDARD,15,3.401795,3.408605,3.277600,3.401795,NO_DATA,-0.02,-0.11,0.00,0.0000,NY
244,PAXG-USDT,SHORT,STANDARD,15,3793.502700,3801.097300,3721.310000,3793.502700,NO_DATA,-0.02,-0.11,0.00,0.0000,NY
245,BTC-USDT,SHORT,STANDARD,15,113131.455300,113357.944700,110970.900000,113131.455300,NO_DATA,-0.02,-0.11,0.00,0.0000,London
246,ETH-USDT,LONG,STANDARD,15,4076.512440,4068.367560,4227.030000,4076.512440,NO_DATA,-0.02,-0.11,0.00,0.0000,London
247,SOL-USDT,LONG,STANDARD,15,204.960756,204.551244,221.660000,204.960756,NO_DATA,-0.02,-0.11,0.00,0.0000,London
248,ADA-USDT,LONG,STANDARD,15,0.790269,0.788691,0.828850,0.790269,NO_DATA,-0.02,-0.11,0.00,0.0000,London
249,AVAX-USDT,LONG,STANDARD,15,32.960928,32.895072,36.140000,32.960928,NO_DATA,-0.02,-0.11,0.00,0.0000,London
250,LINK-USDT,LONG,STANDARD,15,20.998978,20.957022,22.033000,20.998978,NO_DATA,-0.02,-0.11,0.00,0.0000,London
251,DOT-USDT,LONG,STANDARD,15,3.892889,3.885111,4.054000,3.892889,NO_DATA,-0.02,-0.11,0.00,0.0000,London
252,NEAR-USDT,LONG,STANDARD,15,2.867264,2.861536,3.131300,2.867264,NO_DATA,-0.02,-0.11,0.00,0.0000,London
253,ARB-USDT,LONG,STANDARD,15,0.421121,0.420279,0.443200,0.421121,NO_DATA,-0.02,-0.11,0.00,0.0000,London
254,PAXG-USDT,SHORT,STANDARD,15,3793.502700,3801.097300,3757.290000,3793.502700,NO_DATA,-0.02,-0.11,0.00,0.0000,London
255,PAXG-USDT,LONG,STANDARD,15,3761.047290,3753.532710,3792.950000,3761.047290,NO_DATA,-0.02,-0.11,0.00,0.0000,NY
256,PAXG-USDT,LONG,STANDARD,15,3727.894170,3720.445830,3786.460000,3727.894170,NO_DATA,-0.02,-0.11,0.00,0.0000,London
257,PAXG-USDT,SHORT,STANDARD,15,3774.701520,3782.258480,3724.170000,3774.701520,NO_DATA,-0.02,-0.11,0.00,0.0000,NY
258,BTC-USDT,LONG,STANDARD,15,108681.773200,108464.626800,112203.600000,108681.773200,NO_DATA,-0.02,-0.11,0.00,0.0000,London
259,XRP-USDT,LONG,STANDARD,15,2.725623,2.720177,2.859300,2.725623,NO_DATA,-0.02,-0.11,0.00,0.0000,London
260,AVAX-USDT,LONG,STANDARD,15,27.700673,27.645327,31.122000,27.700673,NO_DATA,-0.02,-0.11,0.00,0.0000,London
261,PAXG-USDT,LONG,STANDARD,15,3732.618890,3725.161110,3769.870000,3732.618890,NO_DATA,-0.02,-0.11,0.00,0.0000,London
262,BTC-USDT,LONG,STANDARD,15,108681.472900,108464.327100,111681.600000,108681.472900,NO_DATA,-0.02,-0.11,0.00,0.0000,NY
263,SOL-USDT,LONG,STANDARD,15,190.929739,190.548261,203.905000,190.929739,NO_DATA,-0.02,-0.11,0.00,0.0000,NY
264,XRP-USDT,LONG,STANDARD,15,2.699697,2.694303,2.859300,2.699697,NO_DATA,-0.02,-0.11,0.00,0.0000,NY
265,DOGE-USDT,LONG,STANDARD,15,0.220640,0.220200,0.234660,0.220640,NO_DATA,-0.02,-0.11,0.00,0.0000,NY
266,ADA-USDT,LONG,STANDARD,15,0.754664,0.753156,0.799460,0.754664,NO_DATA,-0.02,-0.11,0.00,0.0000,NY
267,DOT-USDT,LONG,STANDARD,15,3.772769,3.765231,3.989000,3.772769,NO_DATA,-0.02,-0.11,0.00,0.0000,NY
268,APT-USDT,LONG,STANDARD,15,3.895892,3.888108,4.136600,3.895892,NO_DATA,-0.02,-0.11,0.00,0.0000,NY
269,SUI-USDT,LONG,STANDARD,15,3.069667,3.063533,3.248500,3.069667,NO_DATA,-0.02,-0.11,0.00,0.0000,NY
270,DOGE-USDT,SHORT,STANDARD,15,0.233936,0.234404,0.221320,0.233936,NO_DATA,-0.02,-0.11,0.00,0.0000,London
271,ADA-USDT,SHORT,STANDARD,15,0.794964,0.796556,0.757180,0.794964,NO_DATA,-0.02,-0.11,0.00,0.0000,London
272,ARB-USDT,SHORT,STANDARD,15,0.425974,0.426826,0.401800,0.425974,NO_DATA,-0.02,-0.11,0.00,0.0000,London
273,APT-USDT,SHORT,STANDARD,15,4.117079,4.125321,3.902700,4.117079,NO_DATA,-0.02,-0.11,0.00,0.0000,NY
274,PAXG-USDT,SHORT,STANDARD,15,3785.031180,3792.608820,3752.950000,3785.031180,NO_DATA,-0.02,-0.11,0.00,0.0000,NY
275,BTC-USDT,LONG,STANDARD,15,109120.011000,108901.989000,109735.800000,109120.011000,NO_DATA,-0.02,-0.11,0.00,0.0000,London
276,ETH-USDT,SHORT,STANDARD,15,4033.692270,4041.767730,3970.860000,4033.692270,NO_DATA,-0.02,-0.11,0.00,0.0000,London
277,SOL-USDT,LONG,STANDARD,15,199.998799,199.599201,204.803000,199.998799,NO_DATA,-0.02,-0.11,0.00,0.0000,London
278,XRP-USDT,LONG,STANDARD,15,2.763160,2.757640,2.826800,2.763160,NO_DATA,-0.02,-0.11,0.00,0.0000,London
279,DOGE-USDT,LONG,STANDARD,15,0.227297,0.226843,0.232450,0.227297,NO_DATA,-0.02,-0.11,0.00,0.0000,London
280,SUI-USDT,LONG,STANDARD,15,3.129026,3.122774,3.229400,3.129026,NO_DATA,-0.02,-0.11,0.00,0.0000,London
281,PAXG-USDT,LONG,STANDARD,15,3773.930160,3766.389840,3782.240000,3773.930160,NO_DATA,-0.02,-0.11,0.00,0.0000,London
282,BTC-USDT,LONG,STANDARD,15,109247.138000,109028.862000,109735.800000,109247.138000,NO_DATA,-0.02,-0.11,0.00,0.0000,NY
283,PAXG-USDT,SHORT,STANDARD,15,3778.457760,3786.022240,3770.160000,3778.457760,NO_DATA,-0.02,-0.11,0.00,0.0000,NY
284,BTC-USDT,SHORT,STANDARD,15,112187.700000,112412.300000,109140.000000,112187.700000,NO_DATA,-0.02,-0.11,0.00,0.0000,London
285,SOL-USDT,SHORT,STANDARD,15,210.630159,211.051841,197.882000,210.630159,NO_DATA,-0.02,-0.11,0.00,0.0000,London
286,APT-USDT,SHORT,STANDARD,15,4.260236,4.268764,4.055700,4.260236,NO_DATA,-0.02,-0.11,0.00,0.0000,London
287,SUI-USDT,SHORT,STANDARD,15,3.293503,3.300097,3.093000,3.293503,NO_DATA,-0.02,-0.11,0.00,0.0000,London
288,ETH-USDT,SHORT,STANDARD,15,4139.336520,4147.623480,3964.030000,4139.336520,NO_DATA,-0.02,-0.11,0.00,0.0000,NY
289,SUI-USDT,SHORT,STANDARD,15,3.321076,3.327724,3.093000,3.321076,NO_DATA,-0.02,-0.11,0.00,0.0000,NY
290,BTC-USDT,SHORT,STANDARD,15,114622.762500,114852.237500,111500.000000,114622.762500,NO_DATA,-0.02,-0.11,0.00,0.0000,London
291,ARB-USDT,LONG,STANDARD,15,0.409109,0.408291,0.425200,0.409109,NO_DATA,-0.02,-0.11,0.00,0.0000,London
292,PAXG-USDT,SHORT,STANDARD,15,3876.819300,3884.580700,3813.160000,3876.819300,NO_DATA,-0.02,-0.11,0.00,0.0000,London
293,SOL-USDT,LONG,STANDARD,15,204.674470,204.265530,214.607000,204.674470,NO_DATA,-0.02,-0.11,0.00,0.0000,NY
294,XRP-USDT,LONG,STANDARD,15,2.835633,2.829967,2.927100,2.835633,NO_DATA,-0.02,-0.11,0.00,0.0000,NY
295,DOGE-USDT,LONG,STANDARD,15,0.228769,0.228311,0.238840,0.228769,NO_DATA,-0.02,-0.11,0.00,0.0000,NY
296,ADA-USDT,LONG,STANDARD,15,0.784954,0.783386,0.815510,0.784954,NO_DATA,-0.02,-0.11,0.00,0.0000,NY
297,DOT-USDT,LONG,STANDARD,15,3.859856,3.852144,4.021000,3.859856,NO_DATA,-0.02,-0.11,0.00,0.0000,NY
298,NEAR-USDT,LONG,STANDARD,15,2.629627,2.624373,2.826000,2.629627,NO_DATA,-0.02,-0.11,0.00,0.0000,NY
299,APT-USDT,LONG,STANDARD,15,4.191788,4.183412,4.329300,4.191788,NO_DATA,-0.02,-0.11,0.00,0.0000,NY
300,ARB-USDT,LONG,STANDARD,15,0.406906,0.406093,0.425200,0.406906,NO_DATA,-0.02,-0.11,0.00,0.0000,NY
301,OP-USDT,LONG,STANDARD,15,0.659058,0.657742,0.685400,0.659058,NO_DATA,-0.02,-0.11,0.00,0.0000,NY
302,SUI-USDT,LONG,STANDARD,15,3.200097,3.193703,3.328000,3.200097,NO_DATA,-0.02,-0.11,0.00,0.0000,NY
303,BTC-USDT,SHORT,STANDARD,15,114604.380900,114833.819100,112611.500000,114604.380900,NO_DATA,-0.02,-0.11,0.00,0.0000,London
304,SOL-USDT,SHORT,STANDARD,15,210.698091,211.119909,204.168000,210.698091,NO_DATA,-0.02,-0.11,0.00,0.0000,London
305,DOGE-USDT,SHORT,STANDARD,15,0.233966,0.234434,0.226200,0.233966,NO_DATA,-0.02,-0.11,0.00,0.0000,London
306,DOT-USDT,SHORT,STANDARD,15,3.935061,3.942939,3.806000,3.935061,NO_DATA,-0.02,-0.11,0.00,0.0000,London
307,ARB-USDT,SHORT,STANDARD,15,0.423776,0.424624,0.402600,0.423776,NO_DATA,-0.02,-0.11,0.00,0.0000,London
308,OP-USDT,SHORT,STANDARD,15,0.676822,0.678177,0.650200,0.676822,NO_DATA,-0.02,-0.11,0.00,0.0000,London
309,PAXG-USDT,SHORT,STANDARD,15,3879.586530,3887.353470,3806.720000,3879.586530,NO_DATA,-0.02,-0.11,0.00,0.0000,London
310,ARB-USDT,SHORT,STANDARD,15,0.440959,0.441841,0.402600,0.440959,NO_DATA,-0.02,-0.11,0.00,0.0000,NY
311,PAXG-USDT,SHORT,STANDARD,15,3898.257840,3906.062160,3819.760000,3898.257840,NO_DATA,-0.02,-0.12,0.00,0.0000,NY
312,NEAR-USDT,SHORT,STANDARD,15,2.925472,2.931328,2.634500,2.925472,NO_DATA,-0.02,-0.12,0.00,0.0000,London
313,APT-USDT,SHORT,STANDARD,15,4.987008,4.996992,4.371400,4.987008,NO_DATA,-0.02,-0.12,0.00,0.0000,London
314,XRP-USDT,SHORT,STANDARD,15,2.993304,2.999296,2.918700,2.993304,NO_DATA,-0.02,-0.12,0.00,0.0000,NY
315,DOGE-USDT,SHORT,STANDARD,15,0.259340,0.259860,0.241790,0.259340,NO_DATA,-0.02,-0.12,0.00,0.0000,NY
316,NEAR-USDT,SHORT,STANDARD,15,2.925472,2.931328,2.775100,2.925472,NO_DATA,-0.02,-0.12,0.00,0.0000,NY
317,PAXG-USDT,LONG,STANDARD,15,3832.788960,3825.131040,3898.210000,3832.788960,NO_DATA,-0.02,-0.12,0.00,0.0000,London
318,BTC-USDT,SHORT,STANDARD,15,120870.608400,121112.591600,118465.600000,120870.608400,NO_DATA,-0.02,-0.12,0.00,0.0000,NY
319,SUI-USDT,SHORT,STANDARD,15,3.638558,3.645842,3.479400,3.638558,NO_DATA,-0.02,-0.12,0.00,0.0000,NY
320,PAXG-USDT,SHORT,TRAP_LIQ_SWEEP,300,3894.311790,3902.108210,3828.960000,3894.311790,NO_DATA,-0.42,-2.33,0.00,0.1353,NY
321,XRP-USDT,LONG,STANDARD,15,3.010307,3.004293,3.094100,3.010307,NO_DATA,-0.02,-0.12,0.00,0.0000,London
322,DOGE-USDT,LONG,STANDARD,15,0.251922,0.251418,0.265260,0.251922,NO_DATA,-0.02,-0.12,0.00,0.0000,London
323,SUI-USDT,LONG,STANDARD,15,3.525522,3.518478,3.665500,3.525522,NO_DATA,-0.02,-0.12,0.00,0.0000,London
324,PAXG-USDT,SHORT,STANDARD,15,3887.079030,3894.860970,3858.200000,3887.079030,NO_DATA,-0.02,-0.12,0.00,0.0000,London
325,SOL-USDT,LONG,STANDARD,15,227.302075,226.847925,236.963000,227.302075,NO_DATA,-0.02,-0.12,0.00,0.0000,NY
326,XRP-USDT,LONG,STANDARD,15,2.984982,2.979018,3.094100,2.984982,NO_DATA,-0.02,-0.12,0.00,0.0000,NY
327,DOGE-USDT,LONG,STANDARD,15,0.248718,0.248222,0.265260,0.248718,NO_DATA,-0.02,-0.12,0.00,0.0000,NY
328,ADA-USDT,LONG,STANDARD,15,0.841200,0.839520,0.892240,0.841200,NO_DATA,-0.02,-0.12,0.00,0.0000,NY
329,LINK-USDT,LONG,STANDARD,15,21.774753,21.731247,23.067000,21.774753,NO_DATA,-0.02,-0.12,0.00,0.0000,NY
330,DOT-USDT,LONG,STANDARD,15,4.193189,4.184811,4.380000,4.193189,NO_DATA,-0.02,-0.12,0.00,0.0000,NY
331,OP-USDT,LONG,STANDARD,15,0.717917,0.716483,0.759700,0.717917,NO_DATA,-0.02,-0.12,0.00,0.0000,NY
332,SUI-USDT,LONG,STANDARD,15,3.495092,3.488108,3.665500,3.495092,NO_DATA,-0.02,-0.12,0.00,0.0000,NY
333,BTC-USDT,SHORT,STANDARD,15,125665.508700,125917.091300,121470.000000,125665.508700,NO_DATA,-0.02,-0.12,0.00,0.0000,London
334,ETH-USDT,SHORT,STANDARD,15,4582.852560,4592.027440,4438.260000,4582.852560,NO_DATA,-0.02,-0.12,0.00,0.0000,London
335,XRP-USDT,SHORT,STANDARD,15,3.040257,3.046343,2.937900,3.040257,NO_DATA,-0.02,-0.12,0.00,0.0000,London
336,DOGE-USDT,SHORT,STANDARD,15,0.263606,0.264134,0.246660,0.263606,NO_DATA,-0.02,-0.12,0.00,0.0000,London
337,ADA-USDT,SHORT,STANDARD,15,0.873925,0.875675,0.833000,0.873925,NO_DATA,-0.02,-0.12,0.00,0.0000,London
338,AVAX-USDT,SHORT,STANDARD,15,31.101867,31.164133,29.809000,31.101867,NO_DATA,-0.02,-0.12,0.00,0.0000,London
339,DOT-USDT,SHORT,STANDARD,15,4.309686,4.318314,4.132000,4.309686,NO_DATA,-0.02,-0.12,0.00,0.0000,London
340,ARB-USDT,SHORT,STANDARD,15,0.447552,0.448448,0.426000,0.447552,NO_DATA,-0.02,-0.12,0.00,0.0000,London
341,OP-USDT,SHORT,STANDARD,15,0.747851,0.749349,0.713000,0.747851,NO_DATA,-0.02,-0.12,0.00,0.0000,London
342,SUI-USDT,SHORT,STANDARD,15,3.685411,3.692789,3.491600,3.685411,NO_DATA,-0.02,-0.12,0.00,0.0000,London
343,PAXG-USDT,LONG,STANDARD,15,3887.633750,3879.866250,3900.830000,3887.633750,NO_DATA,-0.02,-0.12,0.00,0.0000,London
344,DOGE-USDT,SHORT,STANDARD,15,0.264815,0.265345,0.246660,0.264815,NO_DATA,-0.02,-0.12,0.00,0.0000,NY
345,PAXG-USDT,SHORT,STANDARD,15,3896.929170,3904.730830,3887.550000,3896.929170,NO_DATA,-0.02,-0.12,0.00,0.0000,NY
346,NEAR-USDT,LONG,STANDARD,15,2.932329,2.926471,3.179000,2.932329,NO_DATA,-0.02,-0.12,0.00,0.0000,London
347,APT-USDT,LONG,STANDARD,15,5.316411,5.305789,5.645000,5.316411,NO_DATA,-0.02,-0.12,0.00,0.0000,London
348,ETH-USDT,SHORT,STANDARD,15,4587.457950,4596.642050,4471.860000,4587.457950,NO_DATA,-0.02,-0.12,0.00,0.0000,NY
349,SUI-USDT,SHORT,STANDARD,15,3.659836,3.667163,3.519800,3.659836,NO_DATA,-0.02,-0.12,0.00,0.0000,NY
350,PAXG-USDT,SHORT,STANDARD,15,3950.325720,3958.234280,3890.850000,3950.325720,NO_DATA,-0.02,-0.12,0.00,0.0000,NY
351,ETH-USDT,SHORT,STANDARD,15,4729.755510,4739.224490,4527.000000,4729.755510,NO_DATA,-0.02,-0.12,0.00,0.0000,London
352,LINK-USDT,SHORT,STANDARD,15,23.705271,23.752729,21.834000,23.705271,NO_DATA,-0.02,-0.12,0.00,0.0000,London
353,APT-USDT,LONG,STANDARD,15,5.221116,5.210684,5.494600,5.221116,NO_DATA,-0.02,-0.12,0.00,0.0000,London
354,PAXG-USDT,SHORT,STANDARD,15,3983.362650,3991.337350,3934.200000,3983.362650,NO_DATA,-0.02,-0.12,0.00,0.0000,London
355,BTC-USDT,LONG,STANDARD,15,123383.460200,123136.939800,126159.600000,123383.460200,NO_DATA,-0.02,-0.12,0.00,0.0000,NY
356,BTC-USDT,LONG,STANDARD,15,120667.446900,120426.353100,125103.400000,120667.446900,NO_DATA,-0.02,-0.12,0.00,0.0000,London
357,ETH-USDT,LONG,STANDARD,15,4414.089680,4405.270320,4754.210000,4414.089680,NO_DATA,-0.02,-0.12,0.00,0.0000,London
358,SOL-USDT,LONG,STANDARD,15,217.442225,217.007775,231.503000,217.442225,NO_DATA,-0.02,-0.12,0.00,0.0000,London
359,XRP-USDT,LONG,STANDARD,15,2.830928,2.825272,2.989900,2.830928,NO_DATA,-0.02,-0.12,0.00,0.0000,London
360,DOGE-USDT,LONG,STANDARD,15,0.243083,0.242597,0.265330,0.243083,NO_DATA,-0.02,-0.12,0.00,0.0000,London
361,ADA-USDT,LONG,STANDARD,15,0.808227,0.806613,0.871400,0.808227,NO_DATA,-0.02,-0.12,0.00,0.0000,London
362,AVAX-USDT,LONG,STANDARD,15,27.835808,27.780192,30.226000,27.835808,NO_DATA,-0.02,-0.13,0.00,0.0000,London
363,DOT-USDT,LONG,STANDARD,15,4.065061,4.056939,4.363000,4.065061,NO_DATA,-0.02,-0.13,0.00,0.0000,London
364,NEAR-USDT,LONG,STANDARD,15,2.899296,2.893504,3.071100,2.899296,NO_DATA,-0.02,-0.13,0.00,0.0000,London
365,ARB-USDT,LONG,STANDARD,15,0.417217,0.416383,0.454700,0.417217,NO_DATA,-0.02,-0.13,0.00,0.0000,London
366,OP-USDT,LONG,STANDARD,15,0.701301,0.699899,0.746100,0.701301,NO_DATA,-0.02,-0.13,0.00,0.0000,London
367,SUI-USDT,LONG,STANDARD,15,3.426924,3.420077,3.620500,3.426924,NO_DATA,-0.02,-0.13,0.00,0.0000,London
368,SOL-USDT,SHORT,STANDARD,15,229.370400,229.829600,218.798000,229.370400,NO_DATA,-0.02,-0.13,0.00,0.0000,London
369,PAXG-USDT,SHORT,STANDARD,15,4070.305620,4078.454380,4017.730000,4070.305620,NO_DATA,-0.02,-0.13,0.00,0.0000,London
370,BTC-USDT,LONG,STANDARD,15,121210.189100,120968.010900,124152.900000,121210.189100,NO_DATA,-0.02,-0.13,0.00,0.0000,NY
371,ETH-USDT,LONG,STANDARD,15,4322.528210,4313.891790,4557.070000,4322.528210,NO_DATA,-0.02,-0.13,0.00,0.0000,NY
372,SOL-USDT,LONG,STANDARD,15,219.016798,218.579202,229.600000,219.016798,NO_DATA,-0.02,-0.13,0.00,0.0000,NY
373,XRP-USDT,LONG,STANDARD,15,2.787485,2.781915,2.923600,2.787485,NO_DATA,-0.02,-0.13,0.00,0.0000,NY
374,DOGE-USDT,LONG,STANDARD,15,0.243203,0.242717,0.261000,0.243203,NO_DATA,-0.02,-0.13,0.00,0.0000,NY
375,ADA-USDT,LONG,STANDARD,15,0.802552,0.800948,0.851180,0.802552,NO_DATA,-0.02,-0.13,0.00,0.0000,NY
376,AVAX-USDT,LONG,STANDARD,15,27.980953,27.925047,29.627000,27.980953,NO_DATA,-0.02,-0.13,0.00,0.0000,NY
377,LINK-USDT,LONG,STANDARD,15,21.604583,21.561417,22.655000,21.604583,NO_DATA,-0.02,-0.13,0.00,0.0000,NY
378,DOT-USDT,LONG,STANDARD,15,3.985982,3.978018,4.240000,3.985982,NO_DATA,-0.02,-0.13,0.00,0.0000,NY
379,NEAR-USDT,LONG,STANDARD,15,2.837835,2.832165,3.022300,2.837835,NO_DATA,-0.02,-0.13,0.00,0.0000,NY
380,ARB-USDT,LONG,STANDARD,15,0.414314,0.413486,0.439800,0.414314,NO_DATA,-0.02,-0.13,0.00,0.0000,NY
381,OP-USDT,LONG,STANDARD,15,0.691491,0.690109,0.744300,0.691491,NO_DATA,-0.02,-0.13,0.00,0.0000,NY
382,XRP-USDT,SHORT,STANDARD,15,2.835861,2.841539,2.770200,2.835861,NO_DATA,-0.02,-0.13,0.00,0.0000,London
383,DOGE-USDT,SHORT,STANDARD,15,0.253017,0.253523,0.240820,0.253017,NO_DATA,-0.02,-0.13,0.00,0.0000,London
